isperson,iscycle,iscar,istruck,xmin,ymin,xmax,ymax,zloc,imageName
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054873513,simpleframe1634186584843
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615856505176,simpleframe1634186584843
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054873513,simpleframe1634186592936
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615882742208,simpleframe1634186592936
0,0,0,1,0.656,0.502,0.736,0.606,0.27466030530383323,simpleframe1634186601103
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615784640403,simpleframe1634186601103
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054783258,simpleframe1634186609589
0,0,0,1,0.272,0.444,0.702,0.858,0.1331061581850847,simpleframe1634186609589
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054963769,simpleframe1634186618021
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615861709538,simpleframe1634186618021
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054963769,simpleframe1634186626424
0,0,0,1,0.272,0.444,0.702,0.858,0.1331061585514904,simpleframe1634186626424
0,0,0,1,0.656,0.502,0.736,0.606,0.27466030550239384,simpleframe1634186634841
0,0,0,1,0.272,0.444,0.702,0.858,0.1331061587282887,simpleframe1634186634841
0,0,0,1,0.656,0.502,0.736,0.606,0.27466030550239384,simpleframe1634186643091
0,0,0,1,0.272,0.444,0.702,0.858,0.1331061586299061,simpleframe1634186643091
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603055114194,simpleframe1634186651363
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615891144287,simpleframe1634186651363
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054783258,simpleframe1634186659911
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615857866318,simpleframe1634186659911
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054482408,simpleframe1634186668520
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615802264986,simpleframe1634186668520
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054091304,simpleframe1634186677260
0,0,0,1,0.272,0.444,0.702,0.858,0.1331061581689713,simpleframe1634186677260
0,0,0,1,0.656,0.502,0.736,0.606,0.2746603054873513,simpleframe1634186685647
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615882742208,simpleframe1634186685647
0,0,0,1,0.656,0.502,0.736,0.606,0.27466030539408787,simpleframe1634186694405
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615846486795,simpleframe1634186694405
0,0,0,1,0.656,0.502,0.736,0.606,0.2750002125820669,simpleframe1634186702687
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615835137318,simpleframe1634186702687
0,0,0,1,0.272,0.444,0.702,0.858,0.1331061583818486,simpleframe1634186711039
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615844900467,simpleframe1634186719754
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615850024754,simpleframe1634186728123
0,0,0,1,0.272,0.444,0.702,0.858,0.1331061586299061,simpleframe1634186736482
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615854583566,simpleframe1634186744825
0,0,0,1,0.272,0.444,0.702,0.858,0.1331061587482555,simpleframe1634186753344
0,0,0,1,0.272,0.444,0.702,0.858,0.13310615850179883,simpleframe1634186761680
0,0,0,1,0.312,0.464,0.658,0.792,0.14868840877876954,simpleframe1634186769864
0,0,0,1,0.334,0.474,0.576,0.718,0.24802961214755645,simpleframe1634186778034
0,0,0,1,0.21,0.446,0.52,0.786,0.23423804019762204,simpleframe1634186786046
0,0,0,1,0.816,0.462,0.998,0.724,0.244173345708674,simpleframe1634186793928
0,0,0,1,0.136,0.45,0.436,0.768,0.23647774364572632,simpleframe1634186793928
0,0,0,1,0,0.378,0.62,0.998,0.1657875186548149,simpleframe1634186801858
0,0,0,1,0.124,0.448,0.428,0.758,0.17168336992151947,simpleframe1634186809544
0,0,0,1,0.082,0.444,0.522,0.896,0.20949894406660893,simpleframe1634186817509
0,0,0,1,0.084,0.44,0.52,0.892,0.13873951901748616,simpleframe1634186825600
0,0,0,1,0.084,0.44,0.52,0.892,0.13872752402651747,simpleframe1634186833256
0,0,0,1,0.084,0.44,0.52,0.892,0.13872752317642983,simpleframe1634186841310
0,0,0,1,0.084,0.44,0.52,0.892,0.13872752401374566,simpleframe1634186849204
0,0,0,1,0.084,0.44,0.52,0.892,0.1387275238055079,simpleframe1634186856971
0,0,0,1,0.084,0.44,0.52,0.892,0.1387275235859876,simpleframe1634186864728
0,0,0,1,0.084,0.44,0.52,0.892,0.13872752405724667,simpleframe1634186872669
0,0,0,1,0.084,0.44,0.52,0.892,0.13872752337040525,simpleframe1634186880474
0,0,0,1,0.084,0.44,0.52,0.892,0.1387275235697589,simpleframe1634186888245
0,0,0,1,0.084,0.44,0.52,0.892,0.13872752300314883,simpleframe1634186895998
0,0,0,1,0.084,0.44,0.52,0.892,0.13872752368115138,simpleframe1634186903774
0,0,0,1,0.084,0.44,0.52,0.892,0.13872752379100764,simpleframe1634186911619
0,0,0,1,0.204,0.468,0.436,0.7,0.2090174168928506,simpleframe1634186919505
0,0,0,1,0.644,0.446,0.998,0.838,0.2402882465308859,simpleframe1634187081565
0,0,0,1,0,0.406,0.35,0.986,0.22072895681997007,simpleframe1634187089898
0,0,0,1,0.582,0.502,0.71,0.596,0.29087706068259633,simpleframe1634187130718
0,0,0,1,0.726,0.506,0.998,0.712,0.2875651950168556,simpleframe1634187300836
0,0,0,1,0.41,0.404,0.572,0.606,0.28799412480017494,simpleframe1634187360007
0,0,0,1,0.41,0.404,0.572,0.606,0.28799402824693804,simpleframe1634187367240
0,0,0,1,0.41,0.404,0.572,0.606,0.28799402885348047,simpleframe1634187374476
0,0,0,1,0.414,0.41,0.568,0.602,0.29805729025748595,simpleframe1634187381657
0,0,0,1,0.4,0.472,0.88,0.702,0.26136376000841927,simpleframe1634187612389
0,0,0,1,0.384,0.466,0.946,0.75,0.16191971963124413,simpleframe1634187620869
0,0,0,1,0.892,0.472,0.998,0.678,0.26245064506958427,simpleframe1634187620869
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472633399085,simpleframe1634187629253
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289272521271,simpleframe1634187629253
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472596897064,simpleframe1634187637783
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289269664878,simpleframe1634187637783
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472587673772,simpleframe1634187646243
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289269660639,simpleframe1634187646243
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472632448797,simpleframe1634187654671
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289272380332,simpleframe1634187654671
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472574388533,simpleframe1634187663181
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892693392893,simpleframe1634187663181
0,0,0,1,0.384,0.466,0.946,0.75,0.1461247257874862,simpleframe1634187671619
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892701083563,simpleframe1634187671619
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472548321226,simpleframe1634187680002
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289267509485,simpleframe1634187680002
0,0,0,1,0.384,0.466,0.946,0.75,0.1461247258931347,simpleframe1634187688401
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289270275257,simpleframe1634187688401
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472615474123,simpleframe1634187696910
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289270981804,simpleframe1634187696910
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472561680936,simpleframe1634187705294
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289268008594,simpleframe1634187705294
0,0,0,1,0.384,0.466,0.946,0.75,0.1461247258016472,simpleframe1634187713659
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289269667527,simpleframe1634187713659
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472590804101,simpleframe1634187721939
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289268622944,simpleframe1634187721939
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472606101737,simpleframe1634187730173
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892694071095,simpleframe1634187730173
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472606325333,simpleframe1634187738403
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892701136543,simpleframe1634187738403
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472555960665,simpleframe1634187746681
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892685511503,simpleframe1634187746681
0,0,0,1,0.384,0.466,0.946,0.75,0.1461247259382263,simpleframe1634187754976
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289270965644,simpleframe1634187754976
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472570960086,simpleframe1634187763335
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892674077566,simpleframe1634187763335
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472595760456,simpleframe1634187771592
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289271075322,simpleframe1634187771592
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472597027495,simpleframe1634187779882
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892720155324,simpleframe1634187779882
0,0,0,1,0.384,0.466,0.946,0.75,0.1461247256946946,simpleframe1634187788212
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289269580633,simpleframe1634187788212
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472623095019,simpleframe1634187796593
0,0,0,1,0.892,0.472,0.998,0.678,0.251428927210905,simpleframe1634187796593
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472574015875,simpleframe1634187804879
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289268970255,simpleframe1634187804879
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472623020487,simpleframe1634187813194
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289270368774,simpleframe1634187813194
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472621678912,simpleframe1634187821651
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892708135783,simpleframe1634187821651
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472595499595,simpleframe1634187830054
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892697583946,simpleframe1634187830054
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472610573649,simpleframe1634187838406
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892703552633,simpleframe1634187838406
0,0,0,1,0.384,0.466,0.946,0.75,0.1461247260028826,simpleframe1634187846758
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892694232694,simpleframe1634187846758
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472563656018,simpleframe1634187854990
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892685551244,simpleframe1634187854990
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472569804852,simpleframe1634187863177
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892685580387,simpleframe1634187863177
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472575730096,simpleframe1634187871437
0,0,0,1,0.892,0.472,0.998,0.678,0.25142892688942226,simpleframe1634187871437
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472603120466,simpleframe1634187879574
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289270452754,simpleframe1634187879574
0,0,0,1,0.384,0.466,0.946,0.75,0.14612472601406234,simpleframe1634187887799
0,0,0,1,0.892,0.472,0.998,0.678,0.2514289269834427,simpleframe1634187887799
0,0,0,1,0,0.486,0.39,0.73,0.23944262030842312,simpleframe1634217271349
0,0,0,1,0,0.488,0.39,0.734,0.1818631067129809,simpleframe1634217279700
0,0,0,1,0,0.488,0.39,0.734,0.18181358862831634,simpleframe1634217288132
0,0,0,1,0,0.488,0.39,0.734,0.18181358862107783,simpleframe1634217296569
0,0,0,1,0,0.488,0.39,0.734,0.18181358862681843,simpleframe1634217305026
0,0,0,1,0.078,0.49,0.402,0.678,0.20649771143172335,simpleframe1634217313451
0,0,0,1,0.194,0.472,0.394,0.624,0.2630753780308024,simpleframe1634217602058
0,0,0,1,0.622,0.472,0.83,0.628,0.26143744961317944,simpleframe1634218193908
0,0,0,1,0.622,0.472,0.83,0.628,0.26143291972255933,simpleframe1634218202399
0,0,0,1,0.062,0.408,0.302,0.89,0.25653767677075684,simpleframe1634218430972
0,0,0,1,0.6,0.452,0.998,0.714,0.19495324083368026,simpleframe1634218656315
0,0,0,1,0.07,0.462,0.368,0.67,0.2911286320231459,simpleframe1634218664055
0,0,0,1,0.41,0.452,0.722,0.668,0.25571853552006985,simpleframe1634218875454
0,0,0,1,0.752,0.484,0.788,0.768,0.1873330339629941,simpleframe1634218875454
0,0,0,1,0.516,0.406,0.998,0.838,0.19485113988718944,simpleframe1634218887333
0,0,0,1,0.516,0.406,0.998,0.838,0.14954390980272367,simpleframe1634218899533
0,0,0,1,0.516,0.406,0.998,0.838,0.14954339867154398,simpleframe1634218911818
0,0,0,1,0.516,0.406,0.998,0.838,0.14954339862240631,simpleframe1634218924204
0,0,0,1,0.516,0.406,0.998,0.838,0.14954339859672397,simpleframe1634218936472
0,0,0,1,0.516,0.406,0.998,0.838,0.14954339865981026,simpleframe1634218948892
0,0,0,1,0.516,0.406,0.998,0.838,0.14954339856641813,simpleframe1634218960908
0,0,0,1,0.516,0.406,0.998,0.838,0.14954339864811406,simpleframe1634218973134
0,0,0,1,0.516,0.406,0.998,0.838,0.14954339861073362,simpleframe1634218985359
0,0,0,1,0.516,0.406,0.998,0.838,0.14954339863880317,simpleframe1634218997299
0,0,0,1,0.502,0.468,0.612,0.61,0.26161053786048855,simpleframe1634219490670
0,0,0,1,0.502,0.468,0.612,0.61,0.2615766625395766,simpleframe1634219502165
0,0,0,1,0.502,0.468,0.612,0.61,0.26157666256491846,simpleframe1634219513865
0,0,0,1,0.502,0.468,0.612,0.61,0.261576662560903,simpleframe1634219525585
0,0,0,1,0.502,0.468,0.612,0.61,0.2615766624821249,simpleframe1634219537273
0,0,0,1,0.504,0.47,0.61,0.606,0.26751220619423405,simpleframe1634219548337
0,0,0,1,0.812,0.418,0.968,0.782,0.25087623789485225,simpleframe1634219581812
0,0,0,1,0.332,0.494,0.628,0.594,0.25565486987376845,simpleframe1634219592669
0,0,0,1,0.812,0.422,0.968,0.784,0.17384685494304894,simpleframe1634219592669
0,0,0,1,0.444,0.494,0.724,0.592,0.26575969285181394,simpleframe1634219603455
0,0,0,1,0.808,0.412,0.998,0.824,0.18172784167012568,simpleframe1634219603455
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231395577,simpleframe1634219614323
0,0,0,1,0.2,0.498,0.426,0.594,0.2675200086986613,simpleframe1634219614323
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231781,simpleframe1634219625394
0,0,0,1,0.278,0.498,0.49,0.592,0.25914476964605115,simpleframe1634219625394
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231781,simpleframe1634219636502
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526314453,simpleframe1634219636502
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764230046903,simpleframe1634219647576
0,0,0,1,0.278,0.498,0.49,0.592,0.259144815264907,simpleframe1634219647576
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764225037616,simpleframe1634219658610
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526923344,simpleframe1634219658610
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764230624883,simpleframe1634219669904
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152615434,simpleframe1634219669904
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764233129696,simpleframe1634219681121
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152620233,simpleframe1634219681121
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764229854196,simpleframe1634219692153
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481525930155,simpleframe1634219692153
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232358987,simpleframe1634219703177
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526266403,simpleframe1634219703177
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764230239613,simpleframe1634219714399
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526346494,simpleframe1634219714399
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231973565,simpleframe1634219725340
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152661886,simpleframe1634219725340
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232936983,simpleframe1634219736265
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526074273,simpleframe1634219736265
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764227734864,simpleframe1634219747228
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526682964,simpleframe1634219747228
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231973565,simpleframe1634219758160
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152626638,simpleframe1634219758160
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232936983,simpleframe1634219769364
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526234384,simpleframe1634219769364
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232551555,simpleframe1634219780304
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481525706007,simpleframe1634219780304
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232744268,simpleframe1634219791210
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526330474,simpleframe1634219791210
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764229854196,simpleframe1634219802013
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152610628,simpleframe1634219802013
0,0,0,1,0.806,0.414,0.998,0.814,0.1833376423158829,simpleframe1634219813045
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152658684,simpleframe1634219813045
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231010302,simpleframe1634219823865
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481525882066,simpleframe1634219823865
0,0,0,1,0.806,0.414,0.998,0.814,0.1833376423158829,simpleframe1634219835217
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526250405,simpleframe1634219835217
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231781,simpleframe1634219845988
0,0,0,1,0.278,0.498,0.49,0.592,0.259144815264747,simpleframe1634219845988
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231202868,simpleframe1634219856795
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526314515,simpleframe1634219856795
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764234092972,simpleframe1634219867554
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481525866095,simpleframe1634219867554
0,0,0,1,0.806,0.414,0.998,0.814,0.183337642344784,simpleframe1634219878243
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152604223,simpleframe1634219878243
0,0,0,1,0.806,0.414,0.998,0.814,0.1833376423158829,simpleframe1634219888884
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152621834,simpleframe1634219888884
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232551555,simpleframe1634219899931
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526394595,simpleframe1634219899931
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232551555,simpleframe1634219910475
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481525978167,simpleframe1634219910475
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232551555,simpleframe1634219921039
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152642657,simpleframe1634219921039
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232358987,simpleframe1634219931557
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526138244,simpleframe1634219931557
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231395577,simpleframe1634219942317
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526538724,simpleframe1634219942317
0,0,0,1,0.806,0.414,0.998,0.814,0.1833376423158829,simpleframe1634219952914
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152642658,simpleframe1634219952914
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764233900404,simpleframe1634219963841
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152626643,simpleframe1634219963841
0,0,0,1,0.806,0.414,0.998,0.814,0.1833376423158829,simpleframe1634219974492
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152644262,simpleframe1634219974492
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232551555,simpleframe1634219985041
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152626643,simpleframe1634219985041
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231202868,simpleframe1634219995781
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526602856,simpleframe1634219995781
0,0,0,1,0.806,0.414,0.998,0.814,0.1833376423043232,simpleframe1634220006353
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152644262,simpleframe1634220006353
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231781,simpleframe1634220017158
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526490635,simpleframe1634220017158
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764232744268,simpleframe1634220027797
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526298505,simpleframe1634220027797
0,0,0,1,0.806,0.414,0.998,0.814,0.1833376423158829,simpleframe1634220038697
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152644262,simpleframe1634220038697
0,0,0,1,0.806,0.414,0.998,0.814,0.1833376423158829,simpleframe1634220049343
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526330474,simpleframe1634220049343
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231202868,simpleframe1634220060057
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152668295,simpleframe1634220060057
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764233129696,simpleframe1634220070792
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481525609895,simpleframe1634220070792
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764227542304,simpleframe1634220081513
0,0,0,1,0.278,0.498,0.49,0.592,0.2591448152661888,simpleframe1634220081513
0,0,0,1,0.806,0.414,0.998,0.814,0.18333764231973565,simpleframe1634220092120
0,0,0,1,0.278,0.498,0.49,0.592,0.25914481526346544,simpleframe1634220092120
0,0,0,1,0.214,0.138,0.784,0.89,0.16042406431979753,simpleframe1634220101708
0,0,0,1,0.214,0.138,0.784,0.89,0.16042406431445977,simpleframe1634220111577
0,0,0,1,0.214,0.138,0.784,0.89,0.16042406432726714,simpleframe1634220121275
0,0,0,1,0.214,0.138,0.784,0.89,0.1604240643069751,simpleframe1634220131154
0,0,0,1,0.25,0.186,0.746,0.84,0.1681862209217648,simpleframe1634220140698
0,0,0,1,0.324,0.278,0.676,0.742,0.2349147907070344,simpleframe1634220150459
0,0,0,1,0.296,0.232,0.706,0.786,0.24050325070360679,simpleframe1634220160187
0,0,0,1,0.23,0.142,0.78,0.886,0.1786873466273902,simpleframe1634220169863
0,0,0,1,0.23,0.142,0.78,0.886,0.16226615646970197,simpleframe1634220179534
0,0,0,1,0.246,0.162,0.764,0.866,0.1655270590133629,simpleframe1634220188902
0,0,0,1,0.334,0.266,0.684,0.756,0.21026548555166089,simpleframe1634220198465
0,0,0,1,0.43,0.234,0.778,0.786,0.28671546395441877,simpleframe1634220207910
0,0,0,1,0.504,0.164,0.938,0.87,0.2356698098127721,simpleframe1634220217138
0,0,0,1,0.18,0.494,0.412,0.606,0.2733878352437609,simpleframe1634220226320
0,0,0,1,0,0.36,0.016,0.644,0.2993873552744706,simpleframe1634220226320
0,0,0,1,0.456,0.016,0.998,0.998,0.17809878018041464,simpleframe1634220226320
0,0,0,1,0.144,0.496,0.394,0.614,0.2591336472826298,simpleframe1634220235612
0,0,0,1,0.428,0,0.998,0.998,0.16350820121107124,simpleframe1634220235612
0,0,0,1,0.144,0.496,0.394,0.614,0.2514237666435973,simpleframe1634220244694
0,0,0,1,0.428,0,0.998,0.998,0.15543710348356318,simpleframe1634220244694
0,0,0,1,0.142,0.496,0.394,0.614,0.25141497609435726,simpleframe1634220253871
0,0,0,1,0.428,0,0.998,0.998,0.155437092817198,simpleframe1634220253871
0,0,0,1,0.142,0.496,0.394,0.614,0.25141189972141254,simpleframe1634220262960
0,0,0,1,0.428,0,0.998,0.998,0.1554370928519146,simpleframe1634220262960
0,0,0,1,0.142,0.496,0.392,0.614,0.2513660322430223,simpleframe1634220272157
0,0,0,1,0.428,0,0.998,0.998,0.15543709282051027,simpleframe1634220272157
0,0,0,1,0.142,0.496,0.392,0.614,0.251366032241496,simpleframe1634220281131
0,0,0,1,0.428,0,0.998,0.998,0.15543709284694937,simpleframe1634220281131
0,0,0,1,0.054,0.498,0.356,0.636,0.2513660322316793,simpleframe1634220290095
0,0,0,1,0.616,0.224,0.998,0.804,0.21887177876677721,simpleframe1634220290095
0,0,0,1,0.416,0.49,0.61,0.658,0.27735782541532344,simpleframe1634220630841
0,0,0,1,0.416,0.49,0.61,0.66,0.2069067666715531,simpleframe1634220637291
0,0,0,1,0.416,0.49,0.61,0.66,0.20690760537741937,simpleframe1634220643820
0,0,0,1,0.416,0.49,0.61,0.66,0.2069076053714102,simpleframe1634220650231
0,0,0,1,0.416,0.49,0.61,0.66,0.20690760537490685,simpleframe1634220656608
0,0,0,1,0.416,0.49,0.61,0.66,0.20690760537039854,simpleframe1634220663027
0,0,0,1,0.416,0.49,0.61,0.66,0.20690760537291095,simpleframe1634220669326
0,0,0,1,0.416,0.49,0.61,0.66,0.20690760536839967,simpleframe1634220675656
0,0,0,1,0.448,0.494,0.58,0.608,0.26461005052104797,simpleframe1634220681940
0,0,0,1,0.41,0.488,0.592,0.65,0.28456618866676475,simpleframe1634220700551
0,0,0,1,0.41,0.49,0.592,0.652,0.21324851551600182,simpleframe1634220706570
0,0,0,1,0.282,0.472,0.424,0.578,0.29274549208439976,simpleframe1634220706570
0,0,0,1,0.41,0.49,0.592,0.652,0.2132423378730891,simpleframe1634220712717
0,0,0,1,0.282,0.472,0.424,0.578,0.29273948448970005,simpleframe1634220712717
0,0,0,1,0.432,0.492,0.574,0.618,0.2508784849475225,simpleframe1634220718745
0,0,0,1,0.282,0.472,0.424,0.596,0.2927394844807642,simpleframe1634220718745
0,0,0,1,0.266,0.468,0.422,0.6,0.29273948449518244,simpleframe1634220724786
0,0,0,1,0.266,0.47,0.422,0.602,0.27814306275482276,simpleframe1634220730819
0,0,0,1,0.266,0.47,0.422,0.602,0.27807663219682893,simpleframe1634220736855
0,0,0,1,0.266,0.47,0.422,0.602,0.2780766691645667,simpleframe1634220742911
0,0,0,1,0.266,0.47,0.422,0.602,0.2780766691710972,simpleframe1634220748990
0,0,0,1,0.266,0.47,0.422,0.602,0.27807666915373,simpleframe1634220755083
0,0,0,1,0.266,0.47,0.422,0.602,0.2780766691566068,simpleframe1634220761146
0,0,0,1,0.266,0.47,0.422,0.602,0.27807666915154156,simpleframe1634220767150
0,0,0,1,0.266,0.47,0.422,0.602,0.2780766691841057,simpleframe1634220773160
0,0,0,1,0.266,0.47,0.422,0.602,0.27807666914144663,simpleframe1634220779162
0,0,0,1,0.266,0.47,0.422,0.602,0.27807666916165447,simpleframe1634220785182
0,0,0,1,0.266,0.47,0.422,0.602,0.27807666916313706,simpleframe1634220791155
0,0,0,1,0.266,0.47,0.422,0.602,0.27807666915590085,simpleframe1634220797215
0,0,0,1,0.266,0.47,0.422,0.602,0.2780766691732505,simpleframe1634220803191
